Trans Date,Remarks,Debit,Credit,Balance
30-Apr-2025,WALMART SUPERCENTER,153.85,,219848.35
30-Apr-2025,EZ PASS TOLL,6.14,,219842.21
3-May-2025,ACH CREDIT EMPLOYER PAYROLL,,7183.86,227026.07
3-May-2025,BILL PAY RENT LANDLORD,1766.89,,225259.18
3-May-2025,DOORDASH*RESTAURANT,47.29,,225211.89
3-May-2025,METRO TRANSIT,52.99,,225158.90
4-May-2025,WHOLE FOODS #4821,151.87,,225007.03
4-May-2025,LOCAL BISTRO,26.20,,224980.83
4-May-2025,EZ PASS TOLL,45.13,,224935.70
4-May-2025,PARKING GARAGE,49.67,,224886.03
5-May-2025,SHELL OIL,25.40,,224860.63
6-May-2025,WHOLE FOODS #4821,141.22,,224719.41
6-May-2025,ALDI 729,34.85,,224684.56
6-May-2025,CITY MEDICAL CLINIC,110.42,,224574.14
7-May-2025,WALMART SUPERCENTER,47.06,,224527.08
7-May-2025,NIKE STORE,124.35,,224402.73
9-May-2025,EZ PASS TOLL,57.13,,224345.60
11-May-2025,SUSHI HOUSE,41.08,,224304.52
11-May-2025,BEST BUY,207.33,,224097.19
12-May-2025,COSTCO WHSE,54.51,,224042.68
13-May-2025,COMCAST CABLE,188.24,,223854.44
13-May-2025,AMC THEATRES,51.10,,223803.34
14-May-2025,ALDI 729,133.75,,223669.59
14-May-2025,PIZZA HUT,12.19,,223657.40
14-May-2025,LOCAL BISTRO,69.58,,223587.82
15-May-2025,WALMART SUPERCENTER,93.31,,223494.51
15-May-2025,KROGER #1190,104.67,,223389.84
15-May-2025,ZELLE TO FRIEND,187.92,,223201.92
17-May-2025,NETFLIX.COM,12.32,,223189.60
18-May-2025,COSTCO WHSE,97.34,,223092.26
20-May-2025,STARBUCKS STORE,23.84,,223068.42
20-May-2025,SHELL OIL,27.37,,223041.05
21-May-2025,WALMART SUPERCENTER,25.43,,223015.62
24-May-2025,GAS UTILITY,67.86,,222947.76
24-May-2025,METRO TRANSIT,53.16,,222894.60
24-May-2025,SHELL OIL,54.04,,222840.56
25-May-2025,VERIZON WIRELESS,141.93,,222698.63
26-May-2025,PIZZA HUT,77.42,,222621.21
26-May-2025,EZ PASS TOLL,26.69,,222594.52
26-May-2025,METRO TRANSIT,65.62,,222528.90
27-May-2025,METRO TRANSIT,31.14,,222497.76
29-May-2025,CVS/PHARMACY,51.46,,222446.30
31-May-2025,LYFT RIDE,70.31,,222375.99
31-May-2025,APPLE.COM/BILL,100.12,,222275.87
1-Jun-2025,CHIPOTLE ONLINE,43.18,,222232.69
3-Jun-2025,ACH CREDIT EMPLOYER PAYROLL,,7246.19,229478.88
3-Jun-2025,BILL PAY RENT LANDLORD,1749.34,,227729.54
3-Jun-2025,PIZZA HUT,49.18,,227680.36
4-Jun-2025,LYFT RIDE,41.93,,227638.43
4-Jun-2025,APPLE.COM/BILL,72.10,,227566.33
5-Jun-2025,VERIZON WIRELESS,82.98,,227483.35
5-Jun-2025,ALDI 729,81.74,,227401.61
5-Jun-2025,VENMO PAYMENT,126.57,,227275.04
8-Jun-2025,PIZZA HUT,7.98,,227267.06
9-Jun-2025,ALDI 729,24.79,,227242.27
9-Jun-2025,SPOTIFY USA,32.16,,227210.11
10-Jun-2025,CHEVRON,58.75,,227151.36
10-Jun-2025,TARGET.COM,238.44,,226912.92
10-Jun-2025,NETFLIX.COM,16.04,,226896.88
11-Jun-2025,COSTCO WHSE,48.48,,226848.40
12-Jun-2025,WALMART SUPERCENTER,25.28,,226823.12
12-Jun-2025,PARKING GARAGE,9.41,,226813.71
12-Jun-2025,CHEVRON,64.13,,226749.58
13-Jun-2025,KROGER #1190,107.81,,226641.77
14-Jun-2025,CHIPOTLE ONLINE,39.80,,226601.97
17-Jun-2025,STARBUCKS STORE,32.14,,226569.83
19-Jun-2025,WALMART SUPERCENTER,51.79,,226518.04
19-Jun-2025,NIKE STORE,132.50,,226385.54
20-Jun-2025,NIKE STORE,179.52,,226206.02
22-Jun-2025,COMCAST CABLE,39.34,,226166.68
23-Jun-2025,CHEVRON,55.38,,226111.30
24-Jun-2025,DENTAL CARE,144.45,,225966.85
26-Jun-2025,UBER EATS,58.01,,225908.84
26-Jun-2025,SPOTIFY USA,44.68,,225864.16
27-Jun-2025,LYFT RIDE,37.15,,225827.01
27-Jun-2025,LYFT RIDE,29.35,,225797.66
28-Jun-2025,STARBUCKS STORE,15.70,,225781.96
29-Jun-2025,LYFT RIDE,62.88,,225719.08
30-Jun-2025,IKEA,59.00,,225660.08
1-Jul-2025,LYFT RIDE,30.96,,225629.12
2-Jul-2025,ACH CREDIT EMPLOYER PAYROLL,,7394.17,233023.29
2-Jul-2025,WALMART SUPERCENTER,66.19,,232957.10
2-Jul-2025,EZ PASS TOLL,52.22,,232904.88
2-Jul-2025,DISNEYPLUS,20.94,,232883.94
3-Jul-2025,BILL PAY RENT LANDLORD,1751.68,,231132.26
3-Jul-2025,WALMART SUPERCENTER,72.09,,231060.17
3-Jul-2025,METRO TRANSIT,25.58,,231034.59
3-Jul-2025,AMAZON MKTP,147.34,,230887.25
7-Jul-2025,COSTCO WHSE,77.88,,230809.37
7-Jul-2025,CITY MEDICAL CLINIC,23.13,,230786.24
8-Jul-2025,ZELLE TO FRIEND,259.25,,230526.99
9-Jul-2025,ALDI 729,66.29,,230460.70
10-Jul-2025,PIZZA HUT,81.36,,230379.34
12-Jul-2025,COSTCO WHSE,154.58,,230224.76
14-Jul-2025,DOORDASH*RESTAURANT,60.48,,230164.28
16-Jul-2025,LOCAL BISTRO,32.69,,230131.59
18-Jul-2025,TRADER JOE'S,49.40,,230082.19
19-Jul-2025,CITY WATER BILL,182.55,,229899.64
19-Jul-2025,UBER TRIP,27.04,,229872.60
20-Jul-2025,SHELL OIL,61.41,,229811.19
20-Jul-2025,TARGET.COM,177.05,,229634.14
21-Jul-2025,MCDONALD'S,81.70,,229552.44
21-Jul-2025,IKEA,236.76,,229315.68
21-Jul-2025,BEST BUY,214.23,,229101.45
22-Jul-2025,METRO TRANSIT,5.29,,229096.16
23-Jul-2025,CITY WATER BILL,66.89,,229029.27
23-Jul-2025,WHOLE FOODS #4821,145.14,,228884.13
23-Jul-2025,SHELL OIL,33.02,,228851.11
23-Jul-2025,CVS/PHARMACY,90.38,,228760.73
25-Jul-2025,STARBUCKS STORE,68.97,,228691.76
25-Jul-2025,SHELL OIL,63.22,,228628.54
27-Jul-2025,METRO TRANSIT,44.75,,228583.79
28-Jul-2025,NETFLIX.COM,26.76,,228557.03
29-Jul-2025,STARBUCKS STORE,64.16,,228492.87
29-Jul-2025,EZ PASS TOLL,50.67,,228442.20
30-Jul-2025,SHELL OIL,4.19,,228438.01
1-Aug-2025,SPOTIFY USA,63.31,,228374.70
2-Aug-2025,ACH CREDIT EMPLOYER PAYROLL,,7185.52,235560.22
3-Aug-2025,BILL PAY RENT LANDLORD,1750.40,,233809.82
3-Aug-2025,STARBUCKS STORE,75.43,,233734.39
5-Aug-2025,COMCAST CABLE,130.14,,233604.25
7-Aug-2025,WALMART SUPERCENTER,103.69,,233500.56
7-Aug-2025,COSTCO WHSE,130.32,,233370.24
7-Aug-2025,TRADER JOE'S,147.53,,233222.71
7-Aug-2025,PLANET FITNESS,126.87,,233095.84
7-Aug-2025,ATM WITHDRAWAL,101.14,,232994.70
8-Aug-2025,CITY WATER BILL,110.06,,232884.64
8-Aug-2025,EZ PASS TOLL,58.19,,232826.45
9-Aug-2025,COMCAST CABLE,39.09,,232787.36
10-Aug-2025,PAYPAL TRANSFER,,823.96,233611.32
10-Aug-2025,UBER TRIP,24.86,,233586.46
10-Aug-2025,LYFT RIDE,31.17,,233555.29
11-Aug-2025,STEAM GAMES,48.61,,233506.68
12-Aug-2025,UBER TRIP,58.68,,233448.00
13-Aug-2025,MCDONALD'S,51.46,,233396.54
13-Aug-2025,APPLE.COM/BILL,106.82,,233289.72
13-Aug-2025,IKEA,83.68,,233206.04
14-Aug-2025,NETFLIX.COM,55.58,,233150.46
16-Aug-2025,LYFT RIDE,61.85,,233088.61
19-Aug-2025,SHELL OIL,25.70,,233062.91
20-Aug-2025,WALMART SUPERCENTER,124.24,,232938.67
20-Aug-2025,KROGER #1190,117.33,,232821.34
20-Aug-2025,EZ PASS TOLL,62.33,,232759.01
21-Aug-2025,SUSHI HOUSE,73.12,,232685.89
21-Aug-2025,AMAZON MKTP,205.84,,232480.05
22-Aug-2025,EZ PASS TOLL,48.29,,232431.76
23-Aug-2025,MCDONALD'S,54.03,,232377.73
24-Aug-2025,KROGER #1190,158.51,,232219.22
24-Aug-2025,PARKING GARAGE,31.76,,232187.46
25-Aug-2025,PLANET FITNESS,148.92,,232038.54
26-Aug-2025,WHOLE FOODS #4821,70.35,,231968.19
26-Aug-2025,UBER TRIP,57.45,,231910.74
27-Aug-2025,BEST BUY,220.39,,231690.35
27-Aug-2025,CITY MEDICAL CLINIC,17.00,,231673.35
28-Aug-2025,KROGER #1190,79.66,,231593.69
29-Aug-2025,PIZZA HUT,58.81,,231534.88
29-Aug-2025,UBER TRIP,39.93,,231494.95
30-Aug-2025,FRESH MARKET,60.77,,231434.18
30-Aug-2025,LOCAL BISTRO,25.76,,231408.42
30-Aug-2025,SHELL OIL,65.51,,231342.91
30-Aug-2025,TICKETMASTER,53.98,,231288.93
31-Aug-2025,MCDONALD'S,36.95,,231251.98
31-Aug-2025,NIKE STORE,217.09,,231034.89
1-Sep-2025,ACH CREDIT EMPLOYER PAYROLL,,7196.56,238231.45
1-Sep-2025,APPLE.COM/BILL,221.64,,238009.81
2-Sep-2025,COSTCO WHSE,24.86,,237984.95
2-Sep-2025,EZ PASS TOLL,12.06,,237972.89
3-Sep-2025,BILL PAY RENT LANDLORD,1757.64,,236215.25
4-Sep-2025,WHOLE FOODS #4821,25.16,,236190.09
4-Sep-2025,SHELL OIL,50.57,,236139.52
5-Sep-2025,IKEA,148.62,,235990.90
6-Sep-2025,LOCAL BISTRO,20.12,,235970.78
6-Sep-2025,IKEA,207.88,,235762.90
7-Sep-2025,ELECTRIC COMPANY,38.66,,235724.24
7-Sep-2025,LYFT RIDE,18.98,,235705.26
9-Sep-2025,PAYPAL TRANSFER,,830.27,236535.53
10-Sep-2025,MCDONALD'S,69.08,,236466.45
10-Sep-2025,METRO TRANSIT,62.54,,236403.91
10-Sep-2025,WALGREENS,206.83,,236197.08
12-Sep-2025,PARKING GARAGE,58.57,,236138.51
12-Sep-2025,UBER TRIP,61.12,,236077.39
13-Sep-2025,MCDONALD'S,24.32,,236053.07
13-Sep-2025,CITY MEDICAL CLINIC,34.31,,236018.76
14-Sep-2025,ALDI 729,102.53,,235916.23
15-Sep-2025,COMCAST CABLE,149.18,,235767.05
15-Sep-2025,SUSHI HOUSE,22.44,,235744.61
15-Sep-2025,CHEVRON,69.24,,235675.37
16-Sep-2025,DOORDASH*RESTAURANT,75.32,,235600.05
16-Sep-2025,MCDONALD'S,49.83,,235550.22
17-Sep-2025,SHELL OIL,16.13,,235534.09
20-Sep-2025,WALMART SUPERCENTER,137.87,,235396.22
20-Sep-2025,AMC THEATRES,42.38,,235353.84
21-Sep-2025,FRESH MARKET,35.03,,235318.81
22-Sep-2025,ZELLE TO FRIEND,203.44,,235115.37
24-Sep-2025,WHOLE FOODS #4821,70.24,,235045.13
24-Sep-2025,CHEVRON,66.96,,234978.17
25-Sep-2025,KROGER #1190,153.33,,234824.84
26-Sep-2025,ELECTRIC COMPANY,45.22,,234779.62
26-Sep-2025,ALDI 729,39.66,,234739.96
27-Sep-2025,TRADER JOE'S,148.31,,234591.65
29-Sep-2025,SHELL OIL,32.33,,234559.32
30-Sep-2025,STARBUCKS STORE,34.84,,234524.48
30-Sep-2025,NETFLIX.COM,26.20,,234498.28
1-Oct-2025,ACH CREDIT EMPLOYER PAYROLL,,7331.29,241829.57
3-Oct-2025,BILL PAY RENT LANDLORD,1763.97,,240065.60
3-Oct-2025,STARBUCKS STORE,84.26,,239981.34
4-Oct-2025,PARKING GARAGE,23.57,,239957.77
4-Oct-2025,EZ PASS TOLL,37.96,,239919.81
4-Oct-2025,NIKE STORE,146.37,,239773.44
5-Oct-2025,LYFT RIDE,60.04,,239713.40
5-Oct-2025,SHELL OIL,71.54,,239641.86
8-Oct-2025,WALGREENS,160.38,,239481.48
10-Oct-2025,SUSHI HOUSE,7.96,,239473.52
10-Oct-2025,SHELL OIL,60.84,,239412.68
11-Oct-2025,WALMART SUPERCENTER,85.79,,239326.89
11-Oct-2025,MCDONALD'S,49.98,,239276.91
13-Oct-2025,GAS UTILITY,96.76,,239180.15
15-Oct-2025,SHELL OIL,71.69,,239108.46
16-Oct-2025,TRADER JOE'S,158.61,,238949.85
17-Oct-2025,PAYPAL TRANSFER,,421.05,239370.90
17-Oct-2025,ALDI 729,132.10,,239238.80
17-Oct-2025,ATM WITHDRAWAL,235.80,,239003.00
18-Oct-2025,GAS UTILITY,128.21,,238874.79
18-Oct-2025,UBER TRIP,44.81,,238829.98
18-Oct-2025,PARKING GARAGE,46.30,,238783.68
18-Oct-2025,BEST BUY,27.89,,238755.79
19-Oct-2025,ALDI 729,158.63,,238597.16
19-Oct-2025,CHIPOTLE ONLINE,63.35,,238533.81
20-Oct-2025,TRADER JOE'S,113.54,,238420.27
20-Oct-2025,FRESH MARKET,74.50,,238345.77
23-Oct-2025,CHIPOTLE ONLINE,43.63,,238302.14
24-Oct-2025,TARGET.COM,24.47,,238277.67
26-Oct-2025,GAS UTILITY,166.04,,238111.63
26-Oct-2025,PARKING GARAGE,26.40,,238085.23
28-Oct-2025,WALMART SUPERCENTER,121.12,,237964.11
28-Oct-2025,DOORDASH*RESTAURANT,58.45,,237905.66
29-Oct-2025,FRESH MARKET,131.99,,237773.67
29-Oct-2025,LOCAL BISTRO,61.06,,237712.61
29-Oct-2025,HOME DEPOT,141.29,,237571.32
31-Oct-2025,TRADER JOE'S,152.92,,237418.40
31-Oct-2025,SHELL OIL,63.99,,237354.41
31-Oct-2025,STEAM GAMES,15.74,,237338.67
31-Oct-2025,NETFLIX.COM,14.38,,237324.29
1-Nov-2025,ACH CREDIT EMPLOYER PAYROLL,,7159.58,244483.87
3-Nov-2025,BILL PAY RENT LANDLORD,1756.19,,242727.68
3-Nov-2025,ALDI 729,77.33,,242650.35
3-Nov-2025,UBER TRIP,55.03,,242595.32
5-Nov-2025,SHELL OIL,35.52,,242559.80
5-Nov-2025,APPLE.COM/BILL,94.88,,242464.92
6-Nov-2025,METRO TRANSIT,52.71,,242412.21
6-Nov-2025,AMAZON.COM,152.08,,242260.13
9-Nov-2025,WALMART SUPERCENTER,57.92,,242202.21
9-Nov-2025,MCDONALD'S,40.95,,242161.26
9-Nov-2025,CHEVRON,37.43,,242123.83
11-Nov-2025,SPOTIFY USA,46.86,,242076.97
12-Nov-2025,MCDONALD'S,54.07,,242022.90
12-Nov-2025,ZELLE TO FRIEND,206.48,,241816.42
13-Nov-2025,VERIZON WIRELESS,73.80,,241742.62
14-Nov-2025,CITY WATER BILL,65.30,,241677.32
15-Nov-2025,METRO TRANSIT,36.87,,241640.45
15-Nov-2025,AMC THEATRES,60.40,,241580.05
16-Nov-2025,WALMART SUPERCENTER,84.17,,241495.88
16-Nov-2025,DENTAL CARE,152.40,,241343.48
17-Nov-2025,WALMART SUPERCENTER,65.14,,241278.34
18-Nov-2025,UBER TRIP,65.61,,241212.73
18-Nov-2025,IKEA,268.34,,240944.39
18-Nov-2025,BEST BUY,96.52,,240847.87
18-Nov-2025,AMAZON.COM,119.55,,240728.32
19-Nov-2025,DOORDASH*RESTAURANT,69.47,,240658.85
20-Nov-2025,ETSY.COM,160.57,,240498.28
20-Nov-2025,ETSY.COM,181.55,,240316.73
21-Nov-2025,FRESH MARKET,71.74,,240244.99
22-Nov-2025,UBER TRIP,25.02,,240219.97
23-Nov-2025,SHELL OIL,65.12,,240154.85
23-Nov-2025,SPOTIFY USA,18.28,,240136.57
25-Nov-2025,ALDI 729,92.73,,240043.84
25-Nov-2025,EZ PASS TOLL,37.71,,240006.13
25-Nov-2025,BEST BUY,220.18,,239785.95
26-Nov-2025,EZ PASS TOLL,33.16,,239752.79
27-Nov-2025,PARKING GARAGE,43.45,,239709.34
28-Nov-2025,PARKING GARAGE,24.41,,239684.93
29-Nov-2025,LOCAL BISTRO,79.40,,239605.53
29-Nov-2025,METRO TRANSIT,52.20,,239553.33
29-Nov-2025,HOME DEPOT,92.39,,239460.94
29-Nov-2025,WALGREENS,161.85,,239299.09
30-Nov-2025,MCDONALD'S,84.66,,239214.43
1-Dec-2025,ACH CREDIT EMPLOYER PAYROLL,,7177.69,246392.12
1-Dec-2025,UBER EATS,58.16,,246333.96
1-Dec-2025,STARBUCKS STORE,19.28,,246314.68
3-Dec-2025,BILL PAY RENT LANDLORD,1735.14,,244579.54
3-Dec-2025,PARKING GARAGE,18.88,,244560.66
3-Dec-2025,AMAZON MKTP,29.37,,244531.29
5-Dec-2025,LYFT RIDE,17.49,,244513.80
6-Dec-2025,SHELL OIL,47.66,,244466.14
6-Dec-2025,CHEVRON,46.04,,244420.10
7-Dec-2025,LOCAL BISTRO,41.20,,244378.90
8-Dec-2025,EZ PASS TOLL,43.09,,244335.81
9-Dec-2025,COMCAST CABLE,113.30,,244222.51
10-Dec-2025,KROGER #1190,81.21,,244141.30
10-Dec-2025,EZ PASS TOLL,63.49,,244077.81
10-Dec-2025,METRO TRANSIT,64.71,,244013.10
10-Dec-2025,AMC THEATRES,41.57,,243971.53
10-Dec-2025,VENMO PAYMENT,244.65,,243726.88
11-Dec-2025,SHELL OIL,34.78,,243692.10
11-Dec-2025,DISNEYPLUS,50.86,,243641.24
12-Dec-2025,NETFLIX.COM,35.00,,243606.24
13-Dec-2025,TARGET.COM,143.21,,243463.03
14-Dec-2025,COMCAST CABLE,190.42,,243272.61
14-Dec-2025,PARKING GARAGE,38.02,,243234.59
14-Dec-2025,DISNEYPLUS,52.20,,243182.39
16-Dec-2025,TRADER JOE'S,110.92,,243071.47
16-Dec-2025,STARBUCKS STORE,72.09,,242999.38
16-Dec-2025,AMAZON MKTP,17.24,,242982.14
17-Dec-2025,ZELLE FROM CLIENT,,242.98,243225.12
18-Dec-2025,WALMART SUPERCENTER,37.94,,243187.18
18-Dec-2025,STARBUCKS STORE,35.49,,243151.69
19-Dec-2025,CHIPOTLE ONLINE,53.16,,243098.53
21-Dec-2025,CHEVRON,40.18,,243058.35
22-Dec-2025,ACH CREDIT YEAR END BONUS,,2283.02,245341.37
23-Dec-2025,COMCAST CABLE,144.40,,245196.97
23-Dec-2025,PIZZA HUT,47.49,,245149.48
24-Dec-2025,LYFT RIDE,15.30,,245134.18
25-Dec-2025,COSTCO WHSE,147.39,,244986.79
26-Dec-2025,WALMART SUPERCENTER,68.21,,244918.58
26-Dec-2025,COSTCO WHSE,42.24,,244876.34
26-Dec-2025,METRO TRANSIT,67.26,,244809.08
28-Dec-2025,TRADER JOE'S,82.69,,244726.39
28-Dec-2025,SUSHI HOUSE,34.08,,244692.31
28-Dec-2025,UBER TRIP,13.54,,244678.77
28-Dec-2025,SHELL OIL,69.55,,244609.22
29-Dec-2025,DOORDASH*RESTAURANT,13.16,,244596.06
30-Dec-2025,APPLE.COM/BILL,236.32,,244359.74
30-Dec-2025,CVS/PHARMACY,112.93,,244246.81
1-Jan-2026,ACH CREDIT EMPLOYER PAYROLL,,7578.32,251825.13
1-Jan-2026,TRADER JOE'S,28.79,,251796.34
1-Jan-2026,MCDONALD'S,60.21,,251736.13
2-Jan-2026,CHEVRON,45.98,,251690.15
3-Jan-2026,BILL PAY RENT LANDLORD,1801.29,,249888.86
5-Jan-2026,UBER EATS,67.74,,249821.12
5-Jan-2026,LYFT RIDE,48.46,,249772.66
5-Jan-2026,AMAZON MKTP,24.36,,249748.30
6-Jan-2026,LYFT RIDE,19.92,,249728.38
6-Jan-2026,AMAZON MKTP,115.38,,249613.00
7-Jan-2026,METRO TRANSIT,47.14,,249565.86
9-Jan-2026,METRO TRANSIT,58.13,,249507.73
9-Jan-2026,BEST BUY,140.36,,249367.37
9-Jan-2026,IKEA,209.10,,249158.27
10-Jan-2026,COMCAST CABLE,128.15,,249030.12
10-Jan-2026,KROGER #1190,90.95,,248939.17
11-Jan-2026,CHIPOTLE ONLINE,24.66,,248914.51
12-Jan-2026,SPOTIFY USA,30.34,,248884.17
13-Jan-2026,CHIPOTLE ONLINE,84.90,,248799.27
14-Jan-2026,KROGER #1190,86.04,,248713.23
14-Jan-2026,SHELL OIL,7.01,,248706.22
14-Jan-2026,IKEA,104.90,,248601.32
14-Jan-2026,CITY MEDICAL CLINIC,92.64,,248508.68
15-Jan-2026,CHIPOTLE ONLINE,57.10,,248451.58
15-Jan-2026,UBER EATS,57.88,,248393.70
15-Jan-2026,INSURANCE ANNUAL PREMIUM,1020.46,,247373.24
16-Jan-2026,PARKING GARAGE,63.59,,247309.65
18-Jan-2026,METRO TRANSIT,16.41,,247293.24
19-Jan-2026,TRADER JOE'S,154.34,,247138.90
19-Jan-2026,LYFT RIDE,69.40,,247069.50
20-Jan-2026,IKEA,124.84,,246944.66
21-Jan-2026,WALMART SUPERCENTER,21.44,,246923.22
21-Jan-2026,STEAM GAMES,35.71,,246887.51
23-Jan-2026,DENTAL CARE,150.60,,246736.91
24-Jan-2026,GAS UTILITY,72.76,,246664.15
25-Jan-2026,KROGER #1190,106.31,,246557.84
25-Jan-2026,PARKING GARAGE,26.39,,246531.45
25-Jan-2026,UBER TRIP,7.94,,246523.51
27-Jan-2026,PIZZA HUT,66.16,,246457.35
29-Jan-2026,KROGER #1190,94.27,,246363.08
29-Jan-2026,SHELL OIL,50.98,,246312.10
31-Jan-2026,TRADER JOE'S,134.41,,246177.69
1-Feb-2026,ACH CREDIT EMPLOYER PAYROLL,,7407.11,253584.80
1-Feb-2026,METRO TRANSIT,36.35,,253548.45
3-Feb-2026,BILL PAY RENT LANDLORD,1787.45,,251761.00
5-Feb-2026,CITY WATER BILL,62.85,,251698.15
5-Feb-2026,EZ PASS TOLL,26.88,,251671.27
5-Feb-2026,PARKING GARAGE,40.05,,251631.22
5-Feb-2026,SHELL OIL,38.13,,251593.09
6-Feb-2026,CHIPOTLE ONLINE,35.94,,251557.15
6-Feb-2026,UBER EATS,17.63,,251539.52
7-Feb-2026,LYFT RIDE,10.33,,251529.19
8-Feb-2026,SUSHI HOUSE,63.44,,251465.75
9-Feb-2026,METRO TRANSIT,52.90,,251412.85
10-Feb-2026,MCDONALD'S,81.45,,251331.40
10-Feb-2026,AMAZON MKTP,245.85,,251085.55
10-Feb-2026,BEST BUY,128.44,,250957.11
10-Feb-2026,WALGREENS,104.72,,250852.39
11-Feb-2026,WALGREENS,118.71,,250733.68
12-Feb-2026,APPLE.COM/BILL,199.41,,250534.27
13-Feb-2026,PIZZA HUT,11.18,,250523.09
13-Feb-2026,METRO TRANSIT,49.37,,250473.72
13-Feb-2026,AMC THEATRES,12.86,,250460.86
15-Feb-2026,SUSHI HOUSE,17.68,,250443.18
15-Feb-2026,APPLE.COM/BILL,212.40,,250230.78
16-Feb-2026,COSTCO WHSE,45.39,,250185.39
16-Feb-2026,MCDONALD'S,66.97,,250118.42
16-Feb-2026,UBER EATS,57.79,,250060.63
17-Feb-2026,METRO TRANSIT,8.12,,250052.51
17-Feb-2026,SPOTIFY USA,48.64,,250003.87
18-Feb-2026,FRESH MARKET,128.94,,249874.93
19-Feb-2026,NETFLIX.COM,41.32,,249833.61
20-Feb-2026,COSTCO WHSE,20.48,,249813.13
20-Feb-2026,EZ PASS TOLL,29.01,,249784.12
21-Feb-2026,ELECTRIC COMPANY,76.60,,249707.52
21-Feb-2026,COSTCO WHSE,141.34,,249566.18
22-Feb-2026,LYFT RIDE,12.67,,249553.51
23-Feb-2026,PARKING GARAGE,4.34,,249549.17
23-Feb-2026,LYFT RIDE,27.00,,249522.17
24-Feb-2026,VENMO CASHOUT,,322.47,249844.64
24-Feb-2026,KROGER #1190,125.45,,249719.19
24-Feb-2026,AMC THEATRES,47.71,,249671.48
25-Feb-2026,VERIZON WIRELESS,166.66,,249504.82
25-Feb-2026,ALDI 729,140.74,,249364.08
25-Feb-2026,METRO TRANSIT,35.16,,249328.92
25-Feb-2026,HOME DEPOT,26.55,,249302.37
26-Feb-2026,WHOLE FOODS #4821,49.44,,249252.93
26-Feb-2026,MCDONALD'S,75.33,,249177.60
27-Feb-2026,TRADER JOE'S,51.83,,249125.77
28-Feb-2026,STEAM GAMES,19.49,,249106.28
1-Mar-2026,ACH CREDIT EMPLOYER PAYROLL,,7391.24,256497.52
1-Mar-2026,WALMART SUPERCENTER,143.29,,256354.23
2-Mar-2026,BEST BUY,77.58,,256276.65
3-Mar-2026,BILL PAY RENT LANDLORD,1816.04,,254460.61
4-Mar-2026,TICKETMASTER,31.50,,254429.11
4-Mar-2026,AMC THEATRES,17.72,,254411.39
5-Mar-2026,GAS UTILITY,175.68,,254235.71
5-Mar-2026,APPLE.COM/BILL,214.54,,254021.17
6-Mar-2026,LOCAL BISTRO,39.76,,253981.41
6-Mar-2026,VENMO PAYMENT,97.10,,253884.31
8-Mar-2026,KROGER #1190,63.56,,253820.75
9-Mar-2026,PARKING GARAGE,41.15,,253779.60
9-Mar-2026,IKEA,180.44,,253599.16
10-Mar-2026,CITY WATER BILL,60.38,,253538.78
12-Mar-2026,ALDI 729,57.95,,253480.83
12-Mar-2026,DOORDASH*RESTAURANT,52.63,,253428.20
13-Mar-2026,STARBUCKS STORE,21.07,,253407.13
13-Mar-2026,EZ PASS TOLL,67.52,,253339.61
17-Mar-2026,KROGER #1190,138.05,,253201.56
17-Mar-2026,COSTCO WHSE,77.55,,253124.01
17-Mar-2026,ALDI 729,100.33,,253023.68
19-Mar-2026,CHEVRON,58.52,,252965.16
20-Mar-2026,ELECTRIC COMPANY,50.71,,252914.45
20-Mar-2026,VERIZON WIRELESS,177.24,,252737.21
20-Mar-2026,STARBUCKS STORE,22.80,,252714.41
22-Mar-2026,LYFT RIDE,48.20,,252666.21
22-Mar-2026,PARKING GARAGE,39.03,,252627.18
24-Mar-2026,MCDONALD'S,23.31,,252603.87
25-Mar-2026,ACH CREDIT FREELANCE,,777.10,253380.97
25-Mar-2026,SPOTIFY USA,62.50,,253318.47
26-Mar-2026,HOME DEPOT,147.68,,253170.79
26-Mar-2026,DENTAL CARE,121.71,,253049.08
27-Mar-2026,WHOLE FOODS #4821,115.21,,252933.87
28-Mar-2026,ALDI 729,150.08,,252783.79
28-Mar-2026,PARKING GARAGE,24.32,,252759.47
30-Mar-2026,STARBUCKS STORE,12.79,,252746.68
30-Mar-2026,DENTAL CARE,33.00,,252713.68
31-Mar-2026,UBER TRIP,54.25,,252659.43
31-Mar-2026,LYFT RIDE,36.10,,252623.33
31-Mar-2026,METRO TRANSIT,63.61,,252559.72
1-Apr-2026,ACH CREDIT EMPLOYER PAYROLL,,7585.74,260145.46
1-Apr-2026,LOCAL BISTRO,43.11,,260102.35
1-Apr-2026,SUSHI HOUSE,70.48,,260031.87
1-Apr-2026,CVS/PHARMACY,164.88,,259866.99
2-Apr-2026,METRO TRANSIT,66.17,,259800.82
3-Apr-2026,BILL PAY RENT LANDLORD,1787.43,,258013.39
3-Apr-2026,TRADER JOE'S,37.29,,257976.10
4-Apr-2026,LYFT RIDE,13.80,,257962.30
6-Apr-2026,APPLE.COM/BILL,219.21,,257743.09
7-Apr-2026,VERIZON WIRELESS,131.29,,257611.80
7-Apr-2026,COSTCO WHSE,97.51,,257514.29
7-Apr-2026,AMAZON MKTP,12.32,,257501.97
8-Apr-2026,FRESH MARKET,143.15,,257358.82
9-Apr-2026,SUSHI HOUSE,14.38,,257344.44
10-Apr-2026,CHEVRON,24.29,,257320.15
